OTU_num	T.T4CK.1	T.T4CK.2	T.T4CK.3	T.T4CK.4	T.T4B.1	T.T4B.2	T.T4B.3	T.T4B.4
OTU_4318	0	0	0	1	0	3	0	0
OTU_4319	0	0	0	0	0	1	0	0
OTU_4320	1	1	0	1	0	0	0	0
OTU_4321	0	0	0	0	0	0	0	0
OTU_4323	0	0	0	0	0	7	1	0
OTU_4326	0	0	2	1	0	0	1	0
OTU_4327	0	0	0	0	0	0	0	3
OTU_4331	0	0	0	0	0	0	2	0
OTU_4332	0	0	0	0	0	0	0	0
OTU_4333	0	0	0	0	0	0	0	0
OTU_4334	0	0	0	2	0	0	0	0
OTU_4335	0	0	0	1	0	0	0	0
OTU_4336	0	0	0	0	0	0	0	0
OTU_4337	0	0	1	0	1	0	0	1
OTU_4339	0	0	0	0	0	0	0	0
OTU_4341	0	0	0	0	0	0	0	0
OTU_4342	0	0	0	0	0	0	0	1
OTU_4343	0	0	0	0	4	0	0	0
OTU_4344	0	0	0	0	0	0	0	0
OTU_4345	0	0	0	1	0	0	0	0
OTU_4346	0	0	0	0	0	0	0	0
OTU_4347	0	0	0	0	0	0	0	0
OTU_4348	0	0	0	0	0	0	1	3
OTU_4349	0	0	0	0	0	0	0	0
OTU_4351	0	0	0	0	0	0	0	0
OTU_4352	0	0	0	0	0	0	0	0
OTU_4353	0	0	0	0	0	0	0	0
OTU_4354	0	0	0	0	0	0	0	0
OTU_4355	0	0	0	0	0	0	0	0
OTU_4356	0	0	0	0	0	0	0	0
OTU_4358	0	0	0	0	0	0	0	0
OTU_4359	0	1	1	1	0	0	1	0
OTU_4360	0	0	0	1	0	0	0	0
OTU_4361	0	0	0	0	0	0	0	0
OTU_4362	1	0	3	0	0	0	0	0
OTU_4363	0	0	0	0	0	0	0	0
OTU_4364	0	0	0	0	0	0	0	1
OTU_4365	0	0	0	0	0	0	0	0
OTU_4366	0	0	0	0	0	0	0	0
OTU_4367	0	0	0	0	0	0	0	0
OTU_4368	0	0	0	1	0	0	0	0
OTU_4369	0	0	0	0	0	0	0	0
OTU_4370	0	2	0	0	0	0	0	0
OTU_4372	0	0	0	0	0	0	0	0
OTU_4373	0	2	0	0	1	0	0	0
OTU_4374	0	0	0	0	0	0	0	0
OTU_4375	0	0	0	0	0	0	0	0
OTU_4376	0	0	0	0	0	0	0	0
OTU_4377	0	0	0	0	0	0	0	1
OTU_4378	0	0	0	0	0	0	0	0
OTU_4379	0	1	0	0	0	0	0	0
OTU_4380	0	0	0	0	0	0	0	0
OTU_4381	0	0	0	0	0	1	0	0
OTU_4382	0	0	0	0	0	0	0	0
OTU_4383	0	0	0	0	0	0	0	0
OTU_4385	0	0	0	0	0	0	0	0
OTU_4386	0	0	0	0	0	0	0	0
OTU_4387	0	0	0	0	0	3	0	0
OTU_4388	0	0	0	0	0	0	0	0
OTU_4389	0	4	1	2	0	1	0	0
OTU_4390	0	0	0	0	0	0	0	0
OTU_4391	0	0	0	0	0	0	0	0
OTU_4392	0	0	0	0	0	0	0	0
OTU_4393	0	0	0	1	1	0	0	0
OTU_4394	0	0	0	0	0	0	0	0
OTU_4395	1	0	0	0	0	0	0	0
OTU_4396	1	0	0	0	0	0	0	0
OTU_4397	0	5	1	0	0	0	0	0
OTU_4399	0	0	2	0	0	0	0	0
OTU_4400	2	1	0	0	1	0	0	0
OTU_4401	1	0	2	0	0	0	0	0
OTU_4402	2	5	0	1	3	0	0	0
OTU_4403	0	0	0	0	0	0	0	0
OTU_4404	0	0	0	0	1	0	0	0
OTU_4405	8	4	2	8	3	0	2	1
OTU_4406	0	0	1	0	0	0	0	0
OTU_4407	0	0	0	1	0	0	0	0
OTU_4408	1	0	0	0	0	0	0	0
OTU_4410	0	0	0	0	0	0	0	0
OTU_4411	0	0	0	0	0	0	0	0
OTU_4412	0	0	0	0	0	0	0	0
OTU_4414	0	0	0	0	0	0	1	0
OTU_4415	0	0	0	0	0	0	0	0
OTU_4416	0	3	0	1	1	0	3	0
OTU_4417	0	0	0	0	0	4	0	0
OTU_4418	4	0	0	1	7	1	1	1
OTU_4419	1	0	1	0	0	0	0	0
OTU_4420	0	0	0	0	0	0	0	0
OTU_4421	0	0	0	0	0	0	0	0
OTU_4422	0	0	0	0	0	0	0	0
OTU_4424	0	0	0	0	0	0	0	0
OTU_4426	0	0	0	0	0	0	0	0
OTU_4427	0	0	3	0	0	0	0	0
OTU_4428	0	0	0	0	0	0	0	0
OTU_4429	0	0	0	0	2	0	0	0
OTU_4430	0	0	0	0	0	0	0	0
OTU_4431	0	0	1	0	0	0	0	0
OTU_4432	0	0	0	0	0	1	1	0
OTU_4433	0	1	0	0	0	0	0	0
OTU_4434	0	0	0	0	0	0	0	0
OTU_4435	0	0	1	0	0	0	0	0
OTU_4436	0	0	0	0	0	0	0	0
OTU_4437	27	16	25	15	37	19	65	32
OTU_4438	0	0	0	0	0	0	0	0
OTU_4439	0	0	0	0	0	0	0	1
OTU_4440	0	0	0	0	4	0	0	0
OTU_4441	0	1	1	1	1	1	1	0
OTU_4443	0	0	1	0	0	0	0	0
OTU_4444	0	0	0	1	1	0	0	0
OTU_4445	0	0	0	0	0	0	1	0
OTU_4446	0	0	0	0	0	0	0	0
OTU_4447	10	31	13	13	11	7	5	7
OTU_4449	0	0	0	0	0	2	0	0
OTU_4451	0	0	0	0	0	0	0	0
OTU_4452	0	0	0	0	0	0	0	0
OTU_4453	3	1	0	4	2	4	4	4
OTU_4454	0	0	0	0	0	0	0	0
OTU_4455	0	0	0	0	0	0	0	0
OTU_4456	0	0	0	0	0	0	0	0
OTU_4457	0	0	0	0	0	0	0	0
OTU_4458	0	0	0	0	0	0	0	0
OTU_4459	0	0	0	0	0	0	0	0
OTU_4460	0	0	0	0	0	1	0	0
OTU_4461	0	0	1	0	0	0	0	0
OTU_4464	0	0	0	0	0	1	0	0
OTU_4465	1	1	1	1	7	0	4	4
OTU_4466	0	0	0	0	0	0	0	0
OTU_4467	3	0	0	0	0	0	0	0
OTU_4468	0	0	0	0	1	3	3	0
OTU_4469	0	0	0	0	1	0	0	0
OTU_4470	0	0	0	0	0	0	0	0
OTU_4471	0	0	0	0	0	0	0	0
OTU_4472	1	0	0	1	0	1	0	0
OTU_4473	0	0	0	0	0	0	0	0
OTU_4474	1	0	0	0	0	0	0	0
OTU_4475	0	0	0	0	0	0	0	0
OTU_4476	0	0	0	0	0	0	0	2
OTU_4477	0	0	0	1	0	0	0	0
OTU_4478	0	1	2	2	0	0	0	2
OTU_4479	0	0	0	0	0	0	0	0
OTU_4480	0	0	0	0	0	0	0	0
OTU_4481	0	0	0	0	0	0	0	0
OTU_4482	3	0	1	2	1	2	1	5
OTU_4483	0	0	0	0	0	1	0	0
OTU_4484	0	0	0	0	1	0	0	0
OTU_4485	1	0	0	0	0	0	0	0
OTU_4486	0	0	0	0	0	0	0	0
OTU_4487	0	0	0	0	0	1	0	0
OTU_4488	13	19	18	32	20	21	26	47
OTU_4489	0	0	0	0	0	0	0	0
OTU_4490	0	3	1	1	0	0	1	0
OTU_4491	0	0	1	1	3	0	0	2
OTU_4493	0	1	1	0	0	0	1	0
OTU_4495	0	1	0	1	0	1	0	0
OTU_4496	1	0	0	0	0	0	0	0
OTU_4498	0	0	0	0	0	0	0	0
OTU_4499	2	0	0	0	0	0	0	0
OTU_4500	0	0	0	0	0	0	0	0
OTU_4501	0	0	0	0	0	0	1	0
OTU_4502	0	1	0	0	0	1	1	4
OTU_4503	1	0	1	0	0	0	0	0
OTU_4504	0	0	0	0	0	0	0	0
OTU_4506	4	0	0	0	0	0	0	0
OTU_4507	0	0	0	0	0	0	1	0
OTU_4508	0	0	0	0	0	1	0	0
OTU_4509	0	0	0	0	0	0	0	0
OTU_4510	0	0	0	0	0	0	0	0
OTU_4511	0	0	0	0	0	0	0	0
OTU_4512	0	1	0	0	0	0	0	0
OTU_4513	1	0	0	1	0	0	0	0
OTU_4514	0	0	0	1	0	0	0	0
OTU_4515	0	0	0	0	0	0	0	0
OTU_4516	0	0	0	0	0	0	0	0
OTU_4517	0	0	0	0	0	0	0	0
OTU_4518	0	0	0	0	0	0	0	0
OTU_4519	0	0	0	0	0	0	0	0
OTU_4520	0	0	0	0	0	3	0	0
OTU_4521	0	0	0	0	0	0	0	0
OTU_4522	3	5	1	1	0	0	0	0
OTU_4523	0	0	4	0	0	0	0	0
OTU_4524	1	1	8	1	2	3	2	0
OTU_4525	0	0	5	0	0	0	0	0
OTU_4526	0	0	0	1	1	0	0	0
OTU_4528	0	0	0	0	0	0	0	0
OTU_4529	3	0	0	0	0	0	0	0
OTU_4530	8	4	14	9	4	1	3	0
OTU_4531	0	0	0	0	0	1	0	0
OTU_4532	59	35	41	25	13	41	25	33
OTU_4533	0	0	0	0	1	0	0	0
OTU_4534	0	0	1	0	0	0	0	0
OTU_4535	0	1	3	0	0	3	4	0
OTU_4536	0	0	0	0	0	0	0	0
OTU_4538	0	0	0	0	0	0	0	0
OTU_4539	0	0	0	0	0	0	0	0
OTU_4540	0	0	0	0	0	0	0	0
OTU_4541	0	0	0	0	0	0	0	0
OTU_4542	0	1	5	2	1	3	3	3
OTU_4543	0	0	0	0	0	0	0	0
OTU_4544	1	0	3	0	0	0	0	0
OTU_4545	0	0	0	0	0	0	0	0
OTU_4546	0	0	0	0	1	0	0	0
OTU_4547	0	0	0	0	0	0	0	0
OTU_4548	0	0	0	0	0	0	1	0
OTU_4549	0	0	0	0	0	0	0	0
OTU_4550	0	0	0	0	0	0	0	0
OTU_4551	0	0	0	2	0	0	0	0
OTU_4552	0	0	1	0	0	0	0	0
OTU_4553	1	0	0	0	0	0	0	0
OTU_4554	0	0	0	0	0	0	0	0
OTU_4556	0	0	1	0	0	0	0	0
OTU_4557	0	1	0	0	0	0	2	0
OTU_4558	0	1	0	0	0	0	0	0
OTU_4559	0	0	0	0	0	0	2	0
OTU_4560	0	0	2	0	0	0	0	0
OTU_4561	0	0	0	0	0	0	0	0
OTU_4562	1	0	0	1	1	0	0	0
OTU_4563	0	0	0	0	0	0	0	0
OTU_4564	1	0	0	1	0	0	1	0
OTU_4565	1	1	0	0	0	0	0	0
OTU_4566	0	0	0	0	0	0	0	0
OTU_4567	0	0	0	0	0	0	0	0
OTU_4568	0	0	0	0	0	0	1	0
OTU_4569	0	0	0	0	0	0	0	0
OTU_4570	0	1	0	0	0	0	0	0
OTU_4571	0	0	0	0	0	0	0	0
OTU_4572	0	0	0	0	0	0	0	0
OTU_4573	0	0	0	0	0	0	0	0
OTU_4574	0	0	0	0	0	1	0	0
OTU_4578	0	0	0	1	0	0	0	0
OTU_4579	3	0	0	0	2	0	0	0
OTU_4580	0	0	2	0	0	0	0	0
OTU_4581	0	0	0	0	0	0	0	0
OTU_4582	0	0	0	0	0	0	0	0
OTU_4583	0	1	0	0	0	1	0	0
OTU_4584	0	1	0	0	0	0	0	0
OTU_4585	0	0	0	0	0	0	0	0
OTU_4586	0	0	0	0	0	0	0	0
OTU_4587	0	4	0	2	0	0	0	0
OTU_4588	0	0	0	0	0	1	0	2
OTU_4589	1	1	2	0	0	0	4	0
OTU_4590	0	0	0	0	0	0	1	0
OTU_4591	0	0	0	0	0	0	0	0
OTU_4592	0	0	4	3	1	2	3	1
OTU_4593	0	0	0	0	0	0	0	0
OTU_4594	0	0	0	0	0	0	0	0
OTU_4596	0	0	0	0	0	0	0	0
OTU_4597	2	5	8	4	5	5	13	3
OTU_4599	0	0	0	0	0	0	0	0
OTU_4600	0	0	0	0	0	0	0	0
OTU_4601	0	0	0	0	0	0	0	0
OTU_4602	1	0	0	0	0	0	0	0
OTU_4603	0	0	0	0	0	0	0	0
OTU_4604	0	1	0	0	0	0	0	0
OTU_4605	0	0	0	0	0	0	0	0
OTU_4606	0	0	0	0	0	0	0	0
OTU_4607	0	0	0	0	0	3	0	0
OTU_4608	1	0	0	0	0	0	0	0
OTU_4609	0	0	0	0	0	0	0	0
OTU_4612	0	0	0	0	0	0	0	0
OTU_4613	0	0	0	0	0	0	1	0
OTU_4614	0	0	0	0	1	0	0	0
OTU_4615	0	3	0	0	0	2	0	0
OTU_4616	0	0	0	3	0	0	0	0
OTU_4617	19	11	19	21	11	5	16	18
OTU_4618	1	0	0	0	0	0	0	0
OTU_4619	0	0	0	0	0	0	0	0
OTU_4620	2	0	0	0	0	0	0	0
OTU_4622	0	0	0	0	0	0	0	0
OTU_4623	0	0	0	0	0	1	0	0
OTU_4624	0	0	0	0	0	0	0	0
OTU_4625	8	1	18	6	7	7	5	6
OTU_4626	0	0	0	0	0	0	0	0
OTU_4627	0	0	0	0	0	0	0	0
OTU_4628	0	0	0	0	0	0	0	0
OTU_4629	0	0	0	0	0	0	0	0
OTU_4630	0	0	0	0	0	0	0	0
OTU_4631	0	0	0	0	0	0	0	0
OTU_4632	0	0	0	0	0	0	0	0
OTU_4633	0	0	0	0	0	0	0	0
OTU_4634	0	1	0	0	1	0	0	0
OTU_4635	1	0	1	4	1	3	0	1
OTU_4636	0	0	0	0	0	0	0	0
OTU_4637	3	1	1	0	0	0	0	0
OTU_4638	0	0	0	0	0	0	0	0
OTU_4640	0	0	0	0	0	0	0	0
OTU_4641	0	0	0	0	0	0	0	0
OTU_4642	0	0	0	0	0	0	0	0
OTU_4643	0	0	0	0	0	0	0	0
OTU_4644	3	3	1	0	4	4	1	2
OTU_4645	2	4	1	3	4	9	5	6
OTU_4646	0	0	0	0	0	0	0	0
OTU_4647	1	0	0	0	0	0	0	0
OTU_4648	0	0	1	0	0	0	0	0
OTU_4649	0	0	0	0	0	0	0	0
OTU_4650	0	0	0	4	0	0	0	0
OTU_4651	0	0	3	0	0	0	0	0
OTU_4652	0	0	0	0	0	0	1	3
OTU_4653	3	7	5	0	10	3	2	3
OTU_4654	0	0	0	0	0	0	0	1
OTU_4655	0	0	0	0	0	0	0	0
OTU_4658	0	0	0	0	0	0	0	0
OTU_4659	0	0	0	0	0	0	0	0
OTU_4660	0	0	0	0	0	0	0	0
OTU_4661	0	0	0	0	0	0	0	0
OTU_4662	0	0	0	0	0	0	0	0
OTU_4663	2	0	1	5	0	0	0	0
OTU_4664	0	0	1	0	0	1	0	0
OTU_4665	0	1	0	0	0	0	0	0
OTU_4666	0	0	0	0	0	0	0	0
OTU_4667	0	0	0	0	0	0	0	0
OTU_4668	1	1	1	1	0	0	0	1
OTU_4669	0	0	3	0	0	0	1	0
OTU_4670	0	0	0	0	0	0	0	0
OTU_4671	0	0	0	2	1	1	0	0
OTU_4672	15	4	9	7	25	24	22	7
OTU_4673	0	0	0	0	0	0	0	0
OTU_4674	0	0	0	0	0	0	0	0
OTU_4675	1	1	0	2	1	0	0	0
OTU_4676	3	4	4	3	2	0	1	4
OTU_4677	0	0	0	0	0	0	0	0
OTU_4678	0	1	0	3	0	0	1	0
OTU_4679	0	0	0	0	0	0	0	0
OTU_4680	0	0	0	0	0	0	0	0
OTU_4681	0	0	0	0	0	0	0	0
OTU_4682	3	0	0	0	0	0	0	0
OTU_4683	0	0	0	0	0	0	0	0
OTU_4684	0	0	0	0	0	0	0	0
OTU_4685	0	0	0	0	0	0	0	0
OTU_4686	0	0	0	0	0	0	0	0
OTU_4687	0	0	0	2	0	0	0	0
OTU_4688	1	0	0	0	0	0	0	0
OTU_4689	0	0	0	0	0	0	0	0
OTU_4690	0	0	0	0	0	0	0	0
OTU_4691	0	0	0	0	0	0	0	0
OTU_4692	0	0	0	2	0	0	0	0
OTU_4693	0	0	0	0	0	0	0	0
OTU_4694	0	0	1	0	0	0	0	0
OTU_4695	0	0	0	0	0	0	0	0
OTU_4696	0	0	0	0	0	0	0	0
OTU_4697	0	0	0	0	0	0	0	0
OTU_4699	0	0	0	1	0	0	0	0
OTU_4700	3	9	3	2	47	5	13	4
OTU_4701	0	0	0	0	0	0	0	0
OTU_4702	0	0	0	0	0	3	0	0
OTU_4703	0	0	0	0	0	0	0	0
OTU_4704	0	0	0	0	0	0	0	0
OTU_4705	0	0	0	0	0	0	0	0
OTU_4706	0	0	0	0	0	0	0	0
OTU_4707	0	0	0	0	1	0	0	0
OTU_4708	0	0	0	0	0	0	0	0
OTU_4710	0	0	0	0	0	0	0	0
OTU_4711	0	0	0	0	0	0	0	0
OTU_4712	0	0	0	0	0	0	0	0
OTU_4713	0	1	0	0	0	0	0	0
OTU_4714	0	0	0	0	0	0	0	0
OTU_4715	0	1	0	3	0	0	0	0
OTU_4716	0	0	0	0	1	0	0	0
OTU_4718	0	0	0	0	0	0	0	0
OTU_4720	0	0	0	1	0	0	0	0
OTU_4721	0	1	0	0	0	1	0	0
OTU_4722	0	0	0	0	0	0	3	0
OTU_4723	0	0	0	0	0	0	0	0
OTU_4724	0	0	0	0	0	0	0	0
OTU_4725	0	0	0	0	0	0	0	0
OTU_4726	0	0	0	0	0	0	0	0
OTU_4727	0	0	0	0	0	0	0	0
OTU_4728	0	0	0	0	0	0	0	0
OTU_4729	0	4	0	0	0	0	0	0
OTU_4730	0	0	0	0	2	2	3	0
OTU_4731	0	0	0	0	2	0	0	0
OTU_4732	0	0	0	0	0	0	0	0
OTU_4733	0	0	0	0	0	0	0	0
OTU_4734	0	0	0	0	0	0	0	0
OTU_4735	27	17	27	12	63	30	59	43
OTU_4736	0	0	0	3	0	0	0	0
OTU_4738	0	0	0	0	0	0	0	0
OTU_4739	0	0	0	0	0	0	0	0
OTU_4740	0	1	0	0	0	0	2	0
OTU_4742	0	0	0	0	0	0	0	0
OTU_4743	0	0	0	1	0	0	0	0
OTU_4744	0	0	0	0	0	0	0	0
OTU_4745	0	0	0	0	0	0	0	0
OTU_4746	0	0	0	0	0	0	0	0
OTU_4747	0	0	0	0	0	0	1	0
OTU_4748	0	0	0	0	0	0	0	0
OTU_4749	0	0	0	0	2	0	0	0
OTU_4750	0	0	0	0	0	0	0	0
OTU_4751	0	0	0	0	0	0	0	0
OTU_4752	0	0	0	0	0	0	0	0
OTU_4753	0	0	0	0	0	1	0	0
OTU_4754	0	0	0	0	0	0	0	0
OTU_4755	0	0	0	0	0	0	0	0
OTU_4757	10	9	11	14	11	11	13	13
OTU_4758	0	0	0	0	0	0	0	0
OTU_4759	0	0	0	0	0	0	0	0
OTU_4760	0	0	0	0	0	0	0	0
OTU_4761	1	0	0	1	0	0	0	0
OTU_4763	89	100	109	168	47	33	41	55
OTU_4765	0	0	1	0	0	0	0	0
OTU_4766	0	0	0	0	0	0	0	0
OTU_4767	0	0	0	0	0	0	0	0
OTU_4769	0	0	1	0	0	0	0	0
OTU_4770	0	0	0	0	0	0	0	0
OTU_4773	0	0	1	0	0	0	0	0
OTU_4774	0	0	0	0	0	0	0	0
OTU_4775	0	3	0	0	0	0	0	0
OTU_4776	0	0	1	1	0	0	0	0
OTU_4778	0	0	0	0	0	0	2	0
OTU_4779	1	0	0	0	0	4	0	0
OTU_4780	0	0	1	0	0	0	0	0
OTU_4781	3	3	1	1	0	3	0	1
OTU_4782	0	0	0	0	1	0	0	0
OTU_4783	3	0	0	1	0	0	0	0
OTU_4784	0	0	0	0	0	0	0	0
OTU_4787	0	0	0	0	0	2	0	0
OTU_4789	0	0	0	0	0	0	0	0
OTU_4790	0	0	0	0	0	0	0	0
OTU_4791	0	0	0	1	0	0	0	0
OTU_4792	0	0	0	0	0	0	0	0
OTU_4793	0	0	0	0	0	0	0	0
OTU_4794	0	0	0	0	1	0	0	0
OTU_4795	0	0	1	0	0	0	0	0
OTU_4796	0	0	0	0	0	0	0	0
OTU_4797	4	1	3	0	1	0	0	0
OTU_4798	0	0	0	0	0	0	0	0
OTU_4799	2	3	0	0	0	0	0	0
OTU_4800	0	0	0	0	0	0	0	0
OTU_4801	0	0	0	0	0	0	0	0
OTU_4802	0	0	0	0	0	0	0	0
OTU_4803	0	0	0	0	0	0	0	0
OTU_4804	0	0	0	0	0	0	0	0
OTU_4805	0	1	1	1	0	0	0	0
OTU_4806	0	0	0	0	1	0	0	0
OTU_4808	0	0	0	0	0	0	0	0
OTU_4809	0	0	0	0	0	0	0	0
OTU_4810	0	0	0	0	0	0	0	0
OTU_4811	0	0	0	0	0	0	0	0
OTU_4812	0	0	0	0	0	0	0	0
OTU_4813	24	22	64	24	30	19	22	45
OTU_4814	0	0	0	0	0	0	0	0
OTU_4815	0	0	0	0	0	0	0	0
OTU_4816	0	0	0	0	0	0	0	0
OTU_4817	0	0	0	0	0	1	0	0
OTU_4818	0	0	0	0	0	0	0	0
OTU_4819	0	0	0	0	0	0	0	0
OTU_4820	2	0	0	0	0	0	1	0
OTU_4821	1	0	0	1	0	0	0	0
OTU_4822	0	0	4	0	0	0	0	0
OTU_4823	2	1	0	0	0	0	0	0
OTU_4824	0	0	0	0	0	0	0	1
OTU_4825	0	0	0	0	0	0	0	0
OTU_4826	0	0	0	0	0	0	5	0
OTU_4827	0	0	0	0	0	0	0	0
OTU_4828	0	0	0	0	0	0	0	0
OTU_4829	0	0	0	0	0	0	0	0
OTU_4830	0	0	0	0	0	0	0	2
OTU_4831	0	0	0	0	0	0	0	0
OTU_4832	0	0	1	0	0	0	0	0
OTU_4833	1	0	1	1	0	0	0	0
OTU_4834	1	0	0	3	0	0	0	0
OTU_4835	14	22	21	11	16	10	14	18
OTU_4836	0	0	0	0	0	0	0	0
OTU_4837	0	0	0	0	0	0	0	0
OTU_4838	1	0	0	0	0	0	0	0
OTU_4839	0	0	0	0	0	0	0	0
OTU_4840	0	0	0	0	0	0	0	0
OTU_4841	0	0	0	0	0	0	0	0
OTU_4843	0	0	0	0	0	0	0	0
OTU_4844	1	0	3	0	0	0	0	0
OTU_4845	0	0	2	0	0	0	0	0
OTU_4846	0	0	0	0	0	0	0	0
OTU_4847	0	3	0	0	0	0	0	0
OTU_4848	0	0	0	0	0	0	0	0
OTU_4849	0	0	0	0	0	0	0	0
OTU_4850	0	0	1	0	0	1	0	0
OTU_4851	0	0	0	0	0	0	0	0
OTU_4852	0	0	0	0	0	0	0	0
OTU_4853	4	3	18	8	0	0	0	3
OTU_4854	0	0	0	0	7	14	3	1
OTU_4855	0	0	0	1	0	0	0	1
OTU_4856	0	0	0	0	0	0	0	0
OTU_4857	0	2	2	0	0	0	0	0
OTU_4859	0	0	0	0	0	0	0	0
OTU_4860	0	0	0	0	0	0	0	0
OTU_4861	0	0	0	0	0	0	0	0
OTU_4862	0	0	0	0	0	0	0	0
OTU_4863	0	2	0	0	0	0	0	0
OTU_4864	0	0	0	2	0	0	0	1
OTU_4867	0	0	0	0	0	0	1	0
OTU_4868	3	1	0	3	0	0	0	0
OTU_4869	0	0	0	0	0	0	0	0
OTU_4870	0	0	0	0	0	0	0	0
OTU_4871	0	0	0	0	0	0	0	0
OTU_4872	1	1	0	0	0	0	0	0
OTU_4873	0	0	0	0	0	0	0	0
OTU_4874	0	0	0	0	0	0	0	0
OTU_4875	0	0	0	0	0	0	0	0
OTU_4876	0	0	0	0	0	0	0	0
OTU_4877	2	1	0	1	4	1	1	1
OTU_4878	0	0	0	0	0	0	0	0
OTU_4879	0	0	0	0	0	1	0	0
OTU_4880	0	0	1	1	0	0	0	0
OTU_4881	0	0	4	0	0	0	0	0
OTU_4882	0	0	0	0	0	0	0	0
OTU_4883	0	0	0	0	0	0	0	1
OTU_4885	5	4	10	2	7	5	1	8
OTU_4886	0	0	0	0	2	8	0	0
OTU_4888	0	0	0	0	0	0	0	0
OTU_4889	43	65	64	68	26	22	16	22
OTU_4890	1	0	0	0	0	0	0	0
OTU_4891	0	0	0	0	0	2	0	0
OTU_4892	0	0	0	0	0	0	0	0
OTU_4893	4	14	11	7	7	5	3	1
OTU_4894	0	0	1	0	0	0	0	0
OTU_4895	0	0	0	0	0	0	0	0
OTU_4896	0	0	0	0	0	0	1	0
OTU_4900	0	0	0	0	2	2	0	0
OTU_4901	0	0	0	0	0	0	0	0
OTU_4902	0	0	0	0	0	0	1	0
OTU_4903	0	0	0	0	0	0	0	0
OTU_4905	0	0	0	0	0	0	0	0
OTU_4907	0	0	0	0	0	0	0	0
OTU_4908	1	0	3	0	0	0	0	0
OTU_4910	0	0	0	0	0	0	0	0
OTU_4911	0	0	0	1	0	0	0	0
OTU_4914	0	0	0	0	0	0	0	1
OTU_4915	4	11	5	8	4	7	2	1
OTU_4916	0	0	0	0	0	0	0	0
OTU_4917	0	0	0	1	0	0	0	0
OTU_4918	0	0	0	0	0	1	0	0
OTU_4919	35	52	57	30	38	14	27	15
OTU_4920	0	0	0	0	0	0	0	0
OTU_4922	0	2	0	1	0	0	0	0
OTU_4923	0	0	0	0	0	0	0	0
OTU_4924	0	0	0	0	1	0	0	0
OTU_4925	0	0	0	0	0	0	0	0
OTU_4926	2	0	0	0	0	0	0	0
OTU_4927	0	0	0	0	0	0	0	0
OTU_4928	1	0	0	3	0	0	0	0
OTU_4929	0	0	0	0	0	0	0	0
OTU_4930	0	0	1	0	0	0	0	0
OTU_4931	6	10	4	1	5	3	5	8
OTU_4932	1	0	0	1	0	1	0	0
OTU_4933	2	4	1	3	1	0	1	0
OTU_4934	1	4	0	0	0	1	0	0
OTU_4935	0	0	0	0	0	0	0	0
OTU_4936	0	0	0	1	0	0	0	0
OTU_4937	0	0	0	0	0	0	0	0
OTU_4938	0	0	0	0	0	0	0	0
OTU_4939	0	0	0	0	1	1	0	1
OTU_4940	0	0	0	0	0	0	0	0
OTU_4941	0	0	0	0	0	0	0	0
OTU_4942	0	0	0	0	1	0	0	0
OTU_4943	0	0	0	0	0	0	0	0
OTU_4944	1	4	5	3	5	11	8	5
OTU_4945	0	0	0	0	0	0	0	0
OTU_4946	0	0	0	0	0	0	0	0
OTU_4947	0	0	3	0	1	0	0	0
OTU_4948	0	1	0	0	7	4	5	4
OTU_4949	0	7	4	1	0	1	0	0
OTU_4950	0	0	0	0	0	0	0	0
OTU_4951	0	1	0	0	1	0	0	0
OTU_4952	1	0	0	0	0	0	0	1
OTU_4953	0	0	0	0	0	0	0	0
OTU_4954	0	0	0	0	0	0	0	0
OTU_4955	0	0	0	0	0	0	0	0
OTU_4957	0	0	1	0	0	0	0	0
OTU_4958	0	0	0	0	0	0	0	0
OTU_4959	0	0	0	0	0	0	1	0
OTU_4960	0	0	0	0	0	0	0	0
OTU_4961	0	0	0	0	0	0	0	0
OTU_4962	0	0	0	0	0	0	1	0
OTU_4963	0	0	0	0	0	0	0	0
OTU_4964	0	0	0	0	0	0	0	0
OTU_4965	0	0	0	0	0	0	0	0
OTU_4966	0	0	0	0	0	0	0	0
OTU_4967	0	0	0	0	0	5	0	0
OTU_4968	0	1	0	0	0	0	0	0
OTU_4969	0	1	0	0	0	0	1	0
OTU_4970	0	0	0	0	0	0	0	0
OTU_4971	0	0	0	0	0	0	0	0
OTU_4972	0	0	0	0	0	0	0	0
OTU_4973	0	0	0	0	0	0	0	0
OTU_4974	0	0	4	0	0	1	0	0
OTU_4975	0	0	0	0	0	0	0	0
OTU_4976	0	0	0	2	0	0	0	1
OTU_4977	0	0	0	0	0	0	0	0
OTU_4978	0	0	0	0	0	0	0	0
OTU_4979	0	0	0	0	0	0	0	0
OTU_4980	0	0	0	0	0	0	0	0
OTU_4981	11	5	12	9	3	3	1	1
OTU_4982	1	0	3	0	0	0	0	0
OTU_4983	0	0	0	0	0	0	0	0
OTU_4984	0	0	4	0	1	0	0	3
OTU_4987	0	0	0	0	0	0	0	0
OTU_4988	0	1	0	0	1	0	0	0
OTU_4989	0	0	0	0	0	0	1	0
OTU_4991	0	0	0	0	0	0	0	0
OTU_4992	0	0	0	0	1	0	0	0
OTU_4993	11	4	8	7	7	3	1	1
OTU_4996	0	0	0	0	0	0	0	1
OTU_4997	1	5	0	0	0	0	0	0
OTU_4998	26	35	14	93	13	67	28	114
OTU_4999	0	0	0	0	0	0	0	0
OTU_5001	0	0	0	0	0	0	0	0
